id,text,StatementPositive,StatementNegative,Sycophancy,Criticism,Duty,Self-deprecation,Sacrifice,Threat,PoliteFormula,ChainReasoning,Transposition,Analogy,Information,MotivationPositive,MotivationNegative,SupernaturalPositive,SupernaturalNegative,HistoryPositive,HistoryNegative,HistoryOutcomePositive,HistoryOutcomeNegative,HistoricalExamplesPositive,HistoricalExamplesNegative,HistoricalExamplesOutcomePositive,HistoricalExamplesOutcomeNegative,Tradition,Morality,Hearsay,Proverb,Remark,Model,Book_Shi,Book_Shu,Book_Li,Book_Yi,Book_Chunqiu,Book_Lunyu,Book_Laozi,Book_Zhuangzi,Book_Fojing,Book_Uncertain,Book_History,Book_Bing,Book_Others,authoritative text,book,time_period,book_time,jian_time,num_char,outcome,ritual,law,administration,culture,personnel,military,diplomacy,economy,royal family,personal conduct,relationship,overstep authority,other,advice direction,advice taken,advice correct,persuader outcome,persuadee persuader relationship,persuader identity,persuadee identity,advice correct outcome evidence,notes,,
161,伏见尚书郎廉昭奏左丞曹璠以罚当关不依诏，坐判问。又云“诸当坐者别奏”。尚书令陈矫自奏不敢辞罚，亦不敢以处重为恭，意至恳恻。臣窃愍然为朝廷惜之！夫圣人不择世而兴，不易民而治，然而生必有贤智之佐者，盖进之以道，率之以礼故也。古之帝王之所以能辅世长民者，莫不远得百姓之欢心，近尽羣臣之智力。诚使今朝任职之臣皆天下之选，而不能尽其力，不可谓能使人；若非天下之选，亦不可谓能官人。陛下忧劳万机，或亲灯火，而庶事不康，刑禁日弛，岂非股肱不称之明效欤？原其所由，非独臣有不尽忠，亦主有不能使。百里奚愚于虞而智于秦，豫让苟容中行而著节智伯，斯则古人之明验矣。今臣言一朝皆不忠，是诬一朝也；然其事类，可推而得。陛下感帑藏之不充实，而军事未息，至乃断四时之赋衣，薄御府之私谷，帅由圣意，举朝称明，与闻政事密勿大臣，宁有恳恳忧此者乎？骑都尉王才、幸乐人孟思所为不法，振动京都，而其罪状发于小吏，公卿大臣初无一言。自陛下践阼以来，司隷校尉、御史中丞宁有举纲维以督奸宄，使朝廷肃然者邪？若陛下以为今世无良才，朝廷乏贤佐，岂可追望稷、契之遐踪，坐待来世之儁乂乎！今之所谓贤者，尽有大官而享厚禄矣，然而奉上之节未立，向公之心不一者，委任之责不专，而俗多忌讳故也。臣以为忠臣不必亲，亲臣不必忠。何者？以其居无嫌之地而事得自尽也。今有疏者毁人不实其所毁，而必曰私报所憎，誉人不实其所誉，而必曰私爱所亲，左右或因之以进憎爱之说。非独毁誉有之，政事损益，亦皆有嫌。陛下当思所以阐广朝臣之心，笃厉有道之节，使之自同古人，望与竹帛耳。反使如廉昭者扰乱其间，臣惧大臣遂将容身保位，坐观得失，为来世戒也！昔周公戒鲁侯曰“无使大臣怨乎不已”，言贤愚明皆当世用也。尧数舜之功，称去四凶，不言大小，有罪则去也。今者朝臣不自以为不能，以陛下为不任也；不自以为不知，以陛下为不问也。陛下何不遵周公之所以用，大舜之所以去？使侍中、尚书坐则侍帷幄，行则从华辇，亲对诏问，所陈必达，则羣臣之行能否，皆可得而知；忠能者进，暗劣者退，谁敢依违而不自尽？以陛下之圣明，亲与羣臣论议政事，使羣臣人得自尽，人自以为亲，人思所以报，贤愚能否，在陛下之所用。以此治事，何事不办？以此建功，何功不成？每有军事，诏书常曰：“谁当忧此者邪？吾当自忧耳。”近诏又曰：“忧公忘私者必不然，但先公后私即自办也。”伏读明诏，乃知圣思究尽下情，然亦怪陛下不治其本而忧其末也。人之能否，实有本性，虽臣亦以为朝臣不尽称职也。明主之用人也，使能者不敢遗其力，而不能者不得处非其任。选举非其人，未必为有罪也；举朝共容非其人，乃为怪耳。陛下知其不尽力也，而代之忧其职，知其不能也，而教之治其事，岂徒主劳而臣逸哉？虽圣贤并世，终不能以此为治也。陛下又患台阁禁令之不密，人事请属之不绝，听伊尹作迎客出入之制，选司徒更恶吏以守寺门；威禁由之，实未得为禁之本也。昔汉安帝时，少府窦嘉辟廷尉郭躬无罪之兄子，犹见举奏，章劾纷纷。近司隷校尉孔羡辟大将军狂悖之弟，而有司嘿尔，望风希指，甚于受属。选举不以实，人事之大者也。臣松之案大将军，司马宣王也。晋书云：“宣王第五弟，名通，为司隷从事。”疑恕所云狂悖者。通子顺，封龙阳亭侯。晋初受禅，以不达天命，守节不移，削爵土，徙武威。嘉有亲戚之宠，躬非社稷重臣，犹尚如此；以今况古，陛下自不督必行之罚以绝阿党之原耳。伊尹之制，与恶吏守门，非治世之具也。使臣之言少蒙察纳，何患于奸不削灭，而养若昭等乎！夫纠掷奸宄，忠事也，然而世憎小人行之者，以其不顾道理而苟求容进也。若陛下不复考其终始，必以违衆忤世为奉公，密行白人为尽节，焉有通人大才而更不能为此邪？诚顾道理而弗为耳。使天下皆背道而趋利，则人主之所最病者，陛下将何乐焉，胡不绝其萌乎！夫先意承旨以求容美，率皆天下浅薄无行义者，其意务在于适人主之心而已，非欲治天下安百姓也。陛下何不试变业而示之，彼岂执其所守以违圣意哉？夫人臣得人主之心，安业也；处尊显之官，荣事也；食千锺之禄，厚实也。人臣虽愚，未有不乐此而喜干迕者也，迫于道，自强耳。诚以为陛下当怜而佑之，少委任焉，如何反录昭等倾侧之意，而忽若人者乎？今者外有伺隙之寇，内有贫旷之民，陛下当大计天下之损益，政事之得失，诚不可以怠也。,6,2,2,8,0,0,0,0,0,0,0,0,3,3,2,0,0,1,2,0,0,2,4,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,1728,,,,,,1,,,,,,,,,1,NA,NA,unclear,king-minister,杜恕,魏明帝曹叡,,,,
167,设官分职，各有所司。今置校事，旣非居上信下之旨。又达等数以憎爱擅作威福，宜检治之。,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,41,,,,1,,1,,,,,,,,,1,0,1,regret,warlord-inferior,高柔,曹操,达等后奸利发，太祖杀之以谢於柔。,,,
168,吴、楚之民，险而难御，道隆后服，道洿先叛，自古患之，非徒今也。今陛下祚有海内，夫不賔者，其能乆乎？昔尉佗称帝，子阳僭号，历年未几，或臣或诛。何则，违逆之道不乆全，而大德无所不服也。方今天下新定，土广民稀。夫庙算而后出军，犹临事而惧，况今庙算有阙而欲用之，臣诚未见其利也。先帝屡起锐师，临江而旋。今六军不增于故，而复循之，此未易也。今日之计，莫若修范蠡之养民，法管仲之寄政，则充国之屯田，明仲尼之怀远；十年之中，强壮未老，童齓胜战，兆民知义，将士思奋，然后用之，则役不再举矣。,1,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,237,,,,,,,1,,,,,,,,0,0,1,unclear,king-minister,辛毗,曹丕,帝竟伐吴，至江而还。,,,
169,今刘、孙用事，衆皆影附，大人宜小降意，和光同尘；不然必有谤言。,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,31,,,,,,,,,,,1,,,,0,0,1,unclear,father-son,辛敞,辛毗,"帝以访放、资，放、资对曰：""陛下用思者，诚欲取其效力，不贵虚名也。毗实亮直，然性刚而专，圣虑所当深察也。""遂不用。出为卫尉。",,,
170,天地之性，高高下下，今而反之，旣非其理；加以损费人功，民不堪役。且若九河盈溢，洪水为害，而丘陵皆夷，将何以御之？,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,56,1,,,,,,,,1,,,,,,0,1,NA,unclear,king-minister,辛毗,魏明帝曹叡,,,,
171,阜等率父兄子弟以义相励，有死无二；田单之守，不固于此也。弃垂成之功，陷不义之名，阜以死守之。,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,46,,,,,,,1,,,,,,,,0,0,1,unclear,minister-inferior,杨阜,刺史、太守,刺史、太守卒遣人请和，开城门迎超。超入，拘岳於冀，使杨昂杀刺史、太守。,,,
172,盖“天地之大德曰生，圣人之大宝曰位；何以守位？曰仁；何以聚人？曰财”。然则士民者，乃国家之镇也；谷帛者，乃士民之命也。谷帛非造化不育，非人力不成。是以帝耕以劝农，后桑以成服，所以昭事上帝，告虔报施也。昔在伊唐，世值阳九厄运之会，洪水滔天，使鲧治之，绩用不成，乃举文命，随山刊木，前后历年二十二载。灾眚之甚，莫过于彼，力役之兴，莫久于此，尧、舜君臣，南面而已。禹敷九州，庶士庸勋，各有等差，君子小人，物有服章。今无若时之急，而使公卿大夫并与厮徒共供事役，闻之四夷，非嘉声也，垂之竹帛，非令名也。是以有国有家者，近取诸身，远取诸物，妪煦养育，故称“恺悌君子，民之父母”。今上下劳役，疾病凶荒，耕稼者寡，饥馑荐臻，无以卒岁；宜加愍恤，以救其困。臣观在昔书籍所载，天人之际，未有不应也。是以古先哲王，畏上天之明命，循阴阳之逆顺，矜矜业业，惟恐有违。然后治道用兴，德与神符，灾异旣发，惧而修政，未有不延期流祚者也。爰及末叶，暗君荒主，不崇先王之令轨，不纳正士之直言，以遂其情志，恬忽变戒，未有不寻践祸难，至于颠覆者也。天道旣著，请以人道论之。夫六情五性，同在于人，嗜欲廉贞，各居其一。及其动也，交争于心。欲强质弱，则纵滥不禁；精诚不制，则放溢无极。夫情之所在，非好则美，而美好之集，非人力不成，非谷帛不立。情苟无极，则人不堪其劳，物不充其求。劳求并至，将起祸乱。故不割情，无以相供。仲尼云：“人无远虑，必有近忧。”由此观之，礼义之制，非苟拘分，将以远害而兴治也。今吴、蜀二贼，非徒白地小虏、聚邑之寇，乃据险乘流，跨有士衆，僭号称帝，欲与中国争衡。今若有人来告，权、备并修德政，复履清俭，轻省租赋，不治玩好，动咨耆贤，事遵礼度。陛下闻之，岂不惕然恶其如此，以为难卒讨灭，而为国忧乎？若使告者曰，彼二贼并为无道，崇侈无度，役其士民，重其徵赋，下不堪命，吁嗟日甚。陛下闻之，岂不勃然忿其困我无辜之民，而欲速加之诛，其次，岂不幸彼疲弊而取之不难乎？苟如此，则可易心而度，事义之数亦不远矣。且秦始皇不筑道德之基，而筑阿房之宫，不忧萧墙之变，而修长城之役。当其君臣为此计也，亦欲立万世之业，使子孙长有天下，岂意一朝匹夫大呼，而天下倾覆哉？故臣以为使先代之君知其所行必将至于败，则弗为之矣。是以亡国之主自谓不亡，然后至于亡；贤圣之君自谓将亡，然后至于不亡。昔汉文帝称为贤主，躬行约俭，惠下养民，而贾谊方之，以为天下倒县，可为痛哭者一，可为流涕者二，可为长叹息者三。况今天下雕弊，民无儋石之储，国无终年之畜，外有强敌，六军暴边，内兴土功，州郡骚动，若有寇警，则臣惧版筑之士不能投命虏庭矣。又，将吏奉禄，稍见折减，方之于昔，五分居一；诸受休者又绝廪赐，不应输者今皆出半：此为官入兼多于旧，其所出与参少于昔。而度支经用，更每不足，牛肉小赋，前后相继。反而推之，凡此诸费，必有所在。且夫禄赐谷帛，人主所以惠养吏民而为之司命者也，若今有废，是夺其命矣。旣得之而又失之，此生怨之府也。周礼，天府掌九伐之则以给九式之用，入有其分，出有其所，不相干乘而用各足。各足之后，乃以式贡之馀，供王玩好。又上用财，必考于司会。会音脍。今陛下所与共坐廊庙治天下者，非三司九列，则台阁近臣，皆腹心造膝，宜在无讳。若见丰省而不敢以告，从命奔走，惟恐不胜，是则具臣，非鲠辅也。昔李斯教秦二世曰：“为人主而不恣睢，命之曰天下桎梏。”二世用之，秦国以覆，斯亦灭族。是以史迁议其不正谏，而为世诫。,1,0,0,2,0,0,0,0,0,0,1,0,4,1,2,0,1,2,0,1,3,2,0,1,3,0,0,4,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,4,sanguozhi,sanguozhi,250,250,1416,1,,,,,,,,,,,,,,0,NA,NA,regret,king-minister,高堂隆,魏明帝曹叡,"　书奏，帝览焉，谓中书监、令曰：""观隆此奏，使朕惧哉！""",,,
173,王公设险以固其国，都城禁衞，用戒不虞。大雅云：‘宗子维城，无俾城坏。’又曰：‘犹之未远，是用大简。’若逸于游田，晨出昏归，以一日从禽之娱，而忘无垠之衅，愚窃惑之。,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,sanguozhi,sanguozhi,250,250,81,,,,,,,,,,,1,,,,0,1,NA,unclear,prince-minister,栈潜,曹丕,太子不悦，然自后游出差简。,,,
174,昔诸葛恪乘东关之胜，竭江表之兵，以围新城，城旣不拔，而衆死者太半。姜维因洮上之利，轻兵深入，粮饷不继，军覆上邽。夫大捷之后，上下轻敌，轻敌则虑难不深。今贼新败于外，又内患未弭，是其修备设虑之时也。且兵出逾年，人有归志，今俘馘十万，罪人斯得，自历代征伐，未有全兵独克如今之盛者也。武皇帝克袁绍于官渡，自以所获已多，不复追奔，惧挫威也。,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,166,1,,,,,,1,,,,,,,,0,1,NA,promoted/rewarded,general-inferior,王基,司马昭,文王乃止。以淮南初定，转基为征东将军，都督扬州诸军事，进封东武侯。基上疏固让，归功参佐，由是长史司马等七人皆侯。,,,
175,今将军号为天子合乐，而庭作之，无乃不可乎！,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,21,1,1,,,,,,,,,1,,1,,0,1,NA,unclear,warlord-inferior,杜夔,刘表,,,,
179,昔王莽之败，豪杰并起，跨州据郡，欲弄神器，于是贤才智士思望所归，未必以其势之广狭，惟其德之薄厚也。是故于时更始、公孙述及诸有大衆者多已广大，然莫不快情恣欲，怠于为善，游猎饮食，不恤民物。世祖初入河北，冯异等劝之曰：‘当行人所不能为。’遂务理寃狱，节俭饮食，动遵法度，故北州歌叹，声布四远。于是邓禹自南阳追之，吴汉、寇恂未识世祖，遥闻德行，遂以权计举渔阳、上谷突骑迎于广阿。其馀望风慕德者邳肜、耿纯、刘植之徒，至于舆病赍棺，襁负而至者，不可胜数，故能以弱为强，屠王郎，吞铜马，折赤眉而成帝业也。及在洛阳，甞欲小出，车驾已御，铫期谏曰：‘天下未宁，臣诚不愿陛下细行数出。’即时还车。及征隗嚣，颍川盗起，世祖还洛阳，但遣寇恂往，恂曰：‘颍川以陛下远征，故奸猾起叛，未知陛下还，恐不时降；陛下自临，颍川贼必即降。’遂至颍川，竟如恂言。故非急务，欲小出不敢，至于急务，欲自安不为，故帝者之欲善也如此！故传曰‘百姓不徒附’，诚以德先之也。今汉遭厄运，天下三分，雄哲之士思望之时也。陛下天姿至孝，丧逾三年，言及陨涕，虽曾闵不过也。敬贤任才，使之尽力，有逾成康。故国内和一，大小勠力，臣所不能陈。然臣不胜大愿，愿复广人所不能者。夫挽大重者，其用力苦不衆，拔大艰者，其善术苦不广，且承事宗庙者，非徒求福佑，所以率民尊上也。至于四时之祀，或有不临，池苑之观，或有仍出，臣之愚滞，私不自安。夫忧责在身者，不暇尽乐，先帝之志，堂构未成，诚非尽乐之时。愿省减乐官、后宫所增造，但奉修先帝所施，下为子孙节俭之教。,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,sanguozhi,sanguozhi,250,250,642,,,,,,,,,,,1,,,,0,NA,NA,promoted/rewarded,prince-minister,谯周,刘禅,,,,
180,明公西还，则邯郸城民不肯捐父母，背城主，而千里送公，其亡叛可必也,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,122.5,32,1,,,,,,1,,,,,,,,0,1,1,unclear,king-minister,邳肜,光武帝,世祖从之，遂破邯郸。,,,
182,左将军有骁名，今请到，欲以部曲遇之，则不满其心，欲以賔客礼待，则一国不容二君。若客有泰山之安，则主有累卵之危。可但闭境，以待河清,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,64,-1,,,,,,1,,,,,,,,0,0,1,unclear,warlord-inferior,黄权,刘璋,,,,
183,吴人悍战，又水军顺流，进易退难，臣请为先驱以甞寇，陛下宜为后镇,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,31,-1,,,,,,1,,,,,,,,0,0,1,regret,king-minister,黄权,刘备,"先主不从……南军败绩，先主引退。……先主曰：""孤负黄权，权不负孤也。""待之如初。",,,
185,渊背魏惧讨，远来求援，非本志也。若渊改图，欲自明于魏，两使不反，不亦取笑于天下乎？,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,41,,,,,,,,1,,,,,,,0,0,1,regret,king-minister,张昭,孙权,渊果杀弥、晏。权数慰谢昭，昭固不起,,,
186,夫主将乃筹谟之所自出，三军之所系命也，不宜轻脱，自敌小寇。愿麾下重天授之姿，副四海之望，无令国内上下危惧。,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,53,,,,,,,1,,,,1,,,,0,NA,NA,unclear,warlord-inferior,张纮,孙策,,,,
187,夫兵者凶器，战者危事也。今麾下恃盛壮之气，忽强暴之虏，三军之衆莫不寒心，虽斩将搴旗，威震敌场，此乃偏将之任，非主将之宜也。愿抑贲、育之勇，怀霸王之计。,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,75,1,,,,,,1,,,,1,,,,0,1,NA,unclear,king-minister,张纮,孙权,,,,
188,自古帝王受命之君，虽有皇灵佐于上，文德播于下，亦赖武功以昭其勋。然而贵于时动，乃后为威耳。今麾下值四百之厄，有扶危之功，宜且隐息师徒，广开播殖，任贤使能，务崇宽惠，顺天命以行诛，可不劳而定也。,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,96,1,,,,,,1,,,,1,,,,0,1,NA,unclear,king-minister,张纮,孙权,,,,
189,夫帝王者，万国之元首，天下之所系命也。是以居则重门击柝以戒不虞，行则清道案节以养威严，盖所以存万安之福，镇四海之心。昔孔子疾时，托乘桴浮之语，季由斯喜，拒以无所取才。汉元帝欲御楼船，薛广德请刎颈以血染车。何则？水火之险至危，非帝王所宜涉也。谚曰：‘千金之子，坐不垂堂。’况万乘之尊乎？今辽东戎貊小国，无城池之固，备御之术，器械铢钝，犬羊无政，往必禽克，诚如明诏。然其方土寒埆，谷稼不殖，民习鞌马，转徙无常。卒闻大军之至，自度不敌，鸟惊兽骇，长驱奔窜，一人匹马，不可得见，虽获空地，守之无益，此不可一也。加又洪流滉瀁，有成山之难，海行无常，风波难免，倏忽之间，人船异势。虽有尧舜之德，智无所施，贲育之勇，力不得设，此不可二也。加以郁雾冥其上，咸水蒸其下，善生流肿，转相洿染，凡行海者，稀无斯患，此不可三也。天生神圣，显以符瑞，当乘平丧乱，康此民物；嘉祥日集，海内垂定，逆虏凶虐，灭亡在近。中国一平，辽东自毙，但当拱手以待耳。今乃违必然之图，寻至危之阻，忽九州之固，肆一朝之忿，旣非社稷之重计，又开辟以来所未尝有，斯诚羣僚所以倾身侧息，食不甘味，寝不安席者也。惟陛下抑雷霆之威，忍赫斯之怒，遵乘桥之安，远履冰之险，则臣子赖祉，天下幸甚。,1,4,0,0,0,1,0,0,0,0,0,0,1,2,3,1,0,1,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,516,1,,,,,,1,,,,1,,,,0,1,NA,unclear,king-minister,薛综,孙权,时群臣多谏，权遂不行。,,,
190,明府用乌集之衆，驱散附之士，皆得其死力，虽汉高帝不及也。至于轻出微行，从官不暇严，吏卒常苦之。夫君人者不重则不威，故白龙鱼服，困于豫且，白蛇自放，刘季害之，愿少留意。,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,83,1,,,,,,,,,,1,,,,0,0,NA,unclear,warlord-inferior,虞翻,孙策,,,,
192,大王以三爵之后，手杀善士，虽翻有罪，天下孰知之？且大王以能容贤畜衆，故海内望风，今一朝弃之，可乎？,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,49,,,,,,1,,,,,1,,,,0,1,NA,unclear,king-minister,大司农刘基,孙权,,,,
193,臣闻圣王之御远夷，羁縻而已，不常保有，故古者制地，谓之荒服，言慌惚无常，不可保也。今渊东夷小丑，屏在海隅，虽托人面，与禽兽无异。国家所为不爱货宝远以加之者，非嘉其德义也，诚欲诱纳愚算，以规其马耳。渊之骄黠，恃远负命，此乃荒貊常态，岂足深怪？昔汉诸帝亦尝锐意以事外夷，驰使散货，充满西域，虽时有恭从，然其使人见害，财货并没，不可胜数。今陛下不忍悁悁之忿，欲越巨海，身践其土，羣臣愚议，窃谓不安。何者？北寇与国，壤地连接，苟有间隙，应机而至。夫所以越海求马，曲意于渊者，为赴目前之急，除腹心之疾也，而更弃本追末，捐近治远，忿以改规，激以动衆，斯乃猾虏所愿闻，非大吴之至计也。又兵家之术，以功役相疲，劳逸相待，得失之间，所觉辄多。且沓渚去渊，道里尚远，今到其岸，兵势三分，使强者进取，次当守船，又次运粮，行人虽多，难得悉用；加以单步负粮，经远深入，贼地多马，邀截无常。若渊狙诈，与北未绝，动衆之日，唇齿相济。若实孑然无所凭赖，其畏怖远迸，或难卒灭。使天诛稽于朔野，山虏承间而起，恐非万安之长虑也。,0,1,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sanguozhi,sanguozhi,250,250,445,-1,,,,,,1,,,,1,,,,0,1,NA,unclear,king-minister,陆瑁,孙权,,,,
